"2010-01-19",82.579987,157.28,61.439988,16.809998,13.39,13.48,16.539994,27.439988,4.2999993,134.14,32.199997,65.349991,54.5,16.209992,8.79,20,59.369996,3.6799994,51.199997,14.58,54.029999,36.739991,28.279999,42.289994,27.619996,24.949997
"2010-01-20",81.479996,156.37,60.799988,16.51999,13.34,13.39,16.5,27.679993,4.29,130.25,31.699997,65.149994,53.869996,15.74,8.4499999,19.939988,58.789994,3.5499993,50.719986,14.45,53.859986,36.949997,27.819993,41.719986,26.979996,24.929993
"2010-01-21",79.859986,157.32999,59.599991,16,13.38,13.31,16.01999,26.959992,4.5299998,129,30.309998,63.969986,53.439988,15.31,8.1799994,19.239991,58.609986,3.4599991,50.219986,13.93,52.919999,36.449997,28,42.079987,26.569993,24.399994
"2010-01-22",78.069993,155.87,58.739991,15.85,13.44,12.96,16.109986,26.609986,4.6899996,125.5,29.789994,63.199997,54.339997,14.78,8.1999999,18.959992,58,3.3699999,50.37999,13.63,52.939988,35.989991,27.259995,41.849991,25.419999,23.719986
"2010-01-25",80.259995,156.43999,58.959992,16.009995,13.38,13.05,16.369996,26.409989,4.7999993,126.12,29.899994,63.219986,54.169999,14.7,7.9099999,18.849991,58.919999,3.4399996,50.76999,13.77,52.87999,36.669999,27.659989,41.689988,25.189988,23.959992
"2010-01-26",79.579987,158.34,59.059998,15.7,13.45,13.09,16.349991,25.989991,4.5999995,125.75,29.869996,62.789994,54.849991,14.56,8.0099993,18.779999,62.829987,3.4099999,52.01999,14.01,53.609986,36.169999,26.989991,41.979996,25.159989,23.919999
"2010-01-27",78.859986,156.37999,58.909989,15.85,14.35,13.26,16.299988,26.309998,4.8799992,126.32999,30.409989,63.439988,55.049988,15.11,8.04,19,63.869996,3.4899998,51.959992,12.98,53.399994,36.699997,28.199997,42.509995,25.429993,23.779999
"2010-01-28",77.039994,155.42,58.199997,15.62,14.16,12.98,16.159989,25.529999,4.9899998,123.75,30.659989,63.799988,54.809998,15.39,7.83,18.62999,63.579987,3.3799992,51.909989,12.35,52.609986,36.399994,28.449997,42.209992,25.989991,23.369996
"2010-01-29",75.959992,155.03,57.589997,15.83,14,12.9,16.079987,25.539994,4.79,122.39,30.479996,62.859986,54.419999,15.36,7.7999993,18.659989,63.349991,3.2799998,51.26999,12.01,53.429993,36.049988,28.429993,41.75,26.089997,23.969986
"2010-02-01",76.809998,156.5,57.859986,15.94,14.34,12.8,16.25,26.14,4.8999997,124.67,30.779999,63.089997,54.719986,15.32,7.8799992,18.789994,64.619996,3.3399992,51.089997,12.1,53.479996,36.37999,28.929993,42.089997,26.599991,23.929993
